user_id,sample,event_month,post,All_Logins,PC_Logins,Discretionary,Clothing,Entertainment,Restaurants,Travel,Cash_Withdrawals
X_151,X,11,1,18.01910666749767,6.089058823715742,4.781407615876703,4.753254524503355,5.492053300612477,4.709360517627445,4.940306467717164,4.657796412846357
X_151,X,12,1,18.526227350036404,6.173228314643108,4.808169942669617,4.7305839392357285,5.424594975661155,4.6593776894763845,5.047333536697659,4.733064890351093
X_152,X,-3,0,5.260780466322876,5.711473053209307,4.851819598941567,5.4731607359184515,5.411469757935808,5.210886287335407,4.818349108752098,4.867485558719527
X_152,X,-2,0,5.5684375657858975,5.586714677197742,4.863527833182209,5.315415896568297,5.39720495614085,5.32667233325106,4.9270256415905225,4.7529891721802295
X_152,X,-1,0,5.406614919469194,5.921117555321126,4.873268346083446,5.506947798666897,5.427006410886699,5.223452969092551,4.692249080383617,4.883136323044652
X_152,X,0,1,16.840955961269074,5.221268661179963,4.776426087008721,5.23881110047971,5.153392063502173,5.159555184163051,4.506954195630444,4.5343560160491005
X_152,X,1,1,17.24119936677631,5.950109586840852,4.720538527076153,5.320765691783633,5.1062694992522175,5.124271458448619,4.64683047675494,4.6484814956900395
X_152,X,2,1,17.596174877022165,6.113939051208314,4.765005575886171,5.1968652872104375,5.206936612269918,5.195778721923545,4.657125680674192,4.685659712023061
X_152,X,3,1,18.01549301622956,6.721079702991571,4.628678204715082,5.195904154506472,5.2357365710648045,5.277680862574625,4.6842741219113035,4.604480720383025
X_152,X,4,1,18.39941980350003,6.6711794955159265,4.740963120783971,5.111926123469535,5.1893168564576815,5.245453181453663,4.614460178935746,4.786785359029296
X_152,X,5,1,17.59333211966808,6.067763476662597,4.670382690365835,5.150358249112749,5.182062801902806,5.180035306257417,4.5920508347303,4.411496347238054
X_152,X,6,1,16.442305490053034,5.822383240190054,4.581870877476635,5.1871282954471845,5.1914384752731255,5.090569242745623,4.63632417709515,4.538340177882915
X_152,X,7,1,17.368555777228128,5.851607104247732,4.7613936262304755,5.14364562640215,5.208205946423959,5.128947987090028,4.584937736858384,4.619575762733639
X_152,X,8,1,17.236316728681466,5.9375931807102775,4.79734401599262,5.289220052892805,5.30335636219096,5.130063501738745,4.558037747447119,4.634389255621439
X_152,X,9,1,17.125067567912676,5.613526882911471,4.6890099555707225,5.2791772125577445,5.2828684080254975,5.160771637048496,4.567362852117836,4.762286812559043
X_152,X,10,1,17.00515569924915,6.0410856153732615,4.706731732815725,5.130521761673688,5.14717899442029,5.165239182176082,4.534234247165929,4.530892521419265
X_152,X,11,1,18.0762369174885,6.242731410009826,4.753236018943951,5.190418730326471,5.084567682583319,5.149592926059454,4.575824988444882,4.529391320556413
X_152,X,12,1,18.385923516260384,6.266867089338522,4.817316398754222,5.233549772031913,5.189256314280705,5.188823039628673,4.657671238164933,4.497959658834287
X_153,X,-3,0,6.12958580642262,5.188555778829293,5.283811262101095,5.696550868955835,4.199692068340818,4.642624515605104,4.10200802763047,4.965875865334347
X_153,X,-2,0,6.1965694038131645,4.897010017442744,5.285816572241166,5.542031927425138,4.193234901093425,4.625807641048203,4.308196886985645,4.8072517533733
X_153,X,-1,0,6.270267619596261,5.338250774341821,5.223333818213027,5.714810061094543,4.208043701589372,4.5878099631820035,4.052585137882792,4.9176495901320205
X_153,X,0,1,17.517513539622282,4.900315750976491,5.123331926784558,5.5561790393381925,4.120099122531769,4.569051553417473,4.006690943807312,4.577872997708345
X_153,X,1,1,17.87546634314255,5.3572980874252965,5.021643405332633,5.5040217383496834,4.1183988170377805,4.589956839027622,3.922731090890115,4.694911459012365
X_153,X,2,1,18.22243239876251,5.59814640544389,5.0800399635113145,5.4581403281366665,4.088440022137753,4.503713366484257,3.8737161306259114,4.661059024146828
X_153,X,3,1,18.41567461050809,5.843491315876774,5.0457954120182915,5.46327320313508,4.13965472591397,4.516163349770325,3.904891611431324,4.714624405895885
X_153,X,4,1,19.05427853884881,6.227242814039909,5.175919458547149,5.387219054482127,4.106994722575049,4.539297326239632,3.8073979880804782,4.860475671984864
X_153,X,5,1,18.279837699895577,5.656493873931959,5.180797796030547,5.409002742055249,3.922938785931716,4.5033417112689005,3.863784842899152,4.520785979979184
X_153,X,6,1,17.230112870173503,5.3841103818067175,5.021373400415409,5.373473737480311,4.1236769082637394,4.413207083231894,3.888775361175208,4.466188115475555
X_153,X,7,1,17.94220168650322,5.221252499529559,5.130103286405266,5.29043884645043,4.023567424874318,4.470502297340677,3.953096276154143,4.6165185085116205
X_153,X,8,1,18.0333940014481,5.340131681096653,5.09985579716731,5.421986883165904,4.057250268064162,4.5731787851068315,3.9476245101196663,4.750768358673915
X_153,X,9,1,17.75474458320908,5.313260588770813,5.089806073333289,5.389083226546449,4.062365659875424,4.486528895561804,3.903449602265479,4.767792063535048
X_153,X,10,1,17.667464551409477,5.572773447571949,5.032566467747768,5.388424963280556,4.091765050733711,4.520522776785161,3.829030997164241,4.60278849737551
X_153,X,11,1,18.77581299276919,5.6957720646247765,5.068306515982283,5.496847209776814,3.881578695277026,4.545665925328824,3.9175946331406593,4.644497501817725
X_153,X,12,1,19.158334464244756,5.84507149798303,5.04566731472821,5.562263346880822,4.109652767818549,4.54042140358927,3.9489816452380726,4.601997713882931
X_154,X,-3,0,6.836618414811734,5.0904002526446845,5.266452201352297,5.123385646626839,5.395523238773708,5.030067804845881,4.83925611107779,5.4404529541181885
X_154,X,-2,0,7.063023967474232,4.781196520223653,5.278550446922802,5.05035290866147,5.474405193239338,5.00975404538191,4.998831412993062,5.32343547254217
X_154,X,-1,0,7.301666321343387,5.20227833508649,5.154639448093154,5.1598113967681645,5.387274097920671,4.985329732141599,4.820892045444788,5.4023856400395545
X_154,X,0,1,18.30402808739439,4.7353526279118086,5.244163512333356,4.869703361890892,5.354169210903091,4.901411400578617,4.6742982514536076,5.025006065630152
X_154,X,1,1,18.894385649470074,5.217727412326864,5.191186357501433,5.048455547829801,5.244682114020503,4.860002595813919,4.59960912820032,5.145746435275827
X_154,X,2,1,19.14956584928438,5.67847342546661,5.131491605827599,4.891382920556204,5.351514869271823,4.869962534916693,4.654653447182944,5.024594213331055
X_154,X,3,1,19.663007419266446,5.907354020200006,5.093524876759765,4.847304509064094,5.307305389352601,4.861196233393838,4.721761979986651,5.070123362774639
X_154,X,4,1,19.880644676683318,6.312401748688151,5.18038276132333,4.834796286690462,5.261406149213461,4.8971638192263285,4.665781497182448,5.3101558532825806
X_154,X,5,1,19.18601407813655,5.545472404702084,5.252736201493261,4.936966619965373,5.18927890038298,4.664566850704217,4.5990692116845375,5.0363548773295115
X_154,X,6,1,18.002971715310117,5.208468224153452,5.135968276367177,4.84863682146841,5.21125222313666,4.826392653816691,4.621629030361964,4.992475626683853
X_154,X,7,1,19.103640379856817,4.982928416766559,5.2133779485375875,4.862975476567927,5.277975802258685,4.79395478531321,4.609424887341157,5.120627559038745
X_154,X,8,1,18.90345048586189,5.2440735478093785,5.141472063954549,4.855103862993476,5.199986853170652,4.895765268415257,4.671615729451775,5.181007547530408
X_154,X,9,1,18.600858748403276,5.093309878598983,5.255948932196952,4.862059632213721,5.299013457203112,4.859998827430299,4.49547116327492,5.32604901214902
X_154,X,10,1,18.580302562375056,5.332580160935249,5.157734904439351,4.785963336986616,5.339798061415702,4.796484218523218,4.5680763864955924,5.05994841708471
X_154,X,11,1,19.61993210451836,5.646378826379661,5.248621952115588,4.893472698145684,5.2373999866085414,4.7959623745654945,4.605150123108123,5.197554249721888
X_154,X,12,1,20.248170120727067,5.628258761336833,5.25824703433578,5.0040278409926895,5.282580104546733,4.838165284201691,4.769836893449159,5.059118791935607
X_155,X,-3,0,4.606067517505629,4.498528703588441,5.440158911956161,4.89619264632656,5.403485783232469,5.083931001281928,5.164165715634552,5.019309083497992
X_155,X,-2,0,4.604375970441019,4.663450288535102,5.442700712896625,4.959565363801862,5.443171532995392,5.025330259669082,5.209814674217156,4.836052122323329
X_155,X,-1,0,4.960667689582464,4.9088345649341365,5.572880736300391,4.951282768191427,5.45644991420447,5.034483455227724,5.064819692919384,4.881688820474862
X_155,X,0,1,16.075706379301838,4.442100110134204,5.3743590074142515,4.689703704816831,5.307736348528764,5.02095480746773,4.850519153074577,4.648229845548911
X_155,X,1,1,16.57920610509793,4.802979875245558,5.36810937074215,4.769458292831395,5.3666368575954975,4.954708149228857,4.899233679978479,4.697620789578557
X_155,X,2,1,16.623877283395988,5.266895250431013,5.343243766115251,4.747364321753542,5.356144347077363,4.89294489298258,4.870870248513416,4.71256018486953
X_155,X,3,1,16.960001297679796,5.5002239479390616,5.340113954045545,4.683284952521733,5.2700358618962975,4.9169672991169335,4.870695364920964,4.701095189091204
X_155,X,4,1,17.552920158695716,5.734921229741166,5.39671327330005,4.5919450877079475,5.434029677384734,4.860478695916714,4.815540883622023,4.906626488216459
X_155,X,5,1,16.744704084580675,5.110205333225658,5.4277608708107286,4.756992854902024,5.245743705886008,4.822185694722133,4.789511418210988,4.55935629499396
X_155,X,6,1,15.478859269496592,4.911802715743878,5.4613029191055595,4.63766773343263,5.2582283431807815,4.759251137601335,4.87188996306166,4.669867360935381
X_155,X,7,1,16.686188161106532,4.705144042966322,5.39709679572125,4.724153733505177,5.282886178239775,4.882352504928343,4.837699737810134,4.700712984217946
X_155,X,8,1,16.591788195159413,5.0627659986985645,5.329693471394916,4.689664148080167,5.367866999798719,4.9346691867787085,4.907234970654045,4.742006716365927
X_155,X,9,1,16.387016295242216,5.096186361637914,5.445266665347304,4.804595812866734,5.299467710815962,4.883423565892459,4.853464608066933,4.811636155127075
X_155,X,10,1,16.211258355201295,5.24653377580253,5.409030678559127,4.610906893502121,5.213001930624426,4.910455158001239,4.8652950270219275,4.6657291405789545
X_155,X,11,1,17.359646827686614,5.121700997477644,5.321689611721622,4.71925218307075,5.232288162194708,4.874746314195253,4.8601962741497164,4.572315469964329
X_155,X,12,1,17.757314222858284,5.153949909248475,5.348546298045867,4.701330903257271,5.3377590867078135,4.887734406368715,5.01710458279271,4.72539882583554
X_156,X,-3,0,4.434285058807531,5.384458714371328,5.376704619433386,5.087814194817388,4.648028635919016,5.027195061104498,5.22287212978689,5.159685730771558
X_156,X,-2,0,4.6771566525412265,5.295949601460016,5.464838200079273,4.98161836584927,4.766263457109589,5.1079548956372856,5.364719132434278,5.10706211845812
X_156,X,-1,0,4.776305974946023,5.520523271581187,5.457845230899128,5.147725106248985,4.668461964788792,5.026017917385783,5.09354177795998,5.17109327031361
X_156,X,0,1,15.88632953763725,5.219088103029896,5.3863212930228075,4.907538938480683,4.623022300653159,4.939313346146892,4.899659153061198,4.84708006935864
X_156,X,1,1,16.533853470385235,5.73368322933942,5.309622328797117,4.916004381604329,4.512171422767217,4.895752316338966,4.9398375340902545,4.90439350643051
X_156,X,2,1,16.654306539781285,6.154732326226334,5.404914485387383,4.944355981083096,4.642213507982172,4.957138204009734,4.989382818636109,4.914252401522606
X_156,X,3,1,17.04167894373035,6.3467245395367975,5.251538496885979,4.869991250408877,4.6225987612517825,4.9595984496738055,4.969634839065474,4.913919151720056
X_156,X,4,1,17.57093422331101,6.655525917588182,5.246544096839799,4.782713447194602,4.6622859803697985,4.965388802101496,4.896522472547844,5.047967241029171
X_156,X,5,1,16.801217325334,6.044580251934836,5.267093035303621,4.877821782714387,4.539226340145351,4.908245676426324,4.898869502026707,4.816937526191174
X_156,X,6,1,15.670318240785825,5.5946062005499035,5.425344077165185,4.821519661160837,4.527697730140103,4.8923242854839435,4.997530766825904,4.803915808828738
X_156,X,7,1,16.527706329072707,5.464571138703238,5.382149166077806,4.754677546066496,4.5055426568470525,4.849568038995901,4.865308506318277,4.896523447020789
X_156,X,8,1,16.43380918925754,5.719623631240068,5.422799109873529,4.8878277005981685,4.60349392965053,4.999665258740512,4.972683256062241,4.969156296706592
X_156,X,9,1,16.352481317077768,5.7056315507756485,5.284053584144394,4.893075286912891,4.5316039683380165,4.939859384066007,4.920962128490325,4.967698585045184
X_156,X,10,1,15.892472034580441,5.79488014878843,5.402699088231975,4.821098806287712,4.585718861717651,4.832210023443381,4.847311998817975,4.8234177338073545
X_156,X,11,1,17.207357854882943,6.230982021835923,5.335505802164056,4.991363522053453,4.504198617288547,4.9566757492908025,5.0613891375503375,4.86567376135495
X_156,X,12,1,17.67366138476892,5.957005380083384,5.317040842073812,4.940677729149588,4.678468134540289,4.853683581893245,5.000709396901041,4.8104268086059925
X_157,X,-3,0,4.8605734326346575,3.8974649118373064,4.865240379695268,5.1561151970823795,5.148744862048758,5.176878472181742,5.138497566208143,5.160625982656312
X_157,X,-2,0,5.326793328897357,3.9500670558494155,5.001510427058964,5.01827063858583,5.19061956404134,5.2956497299112515,5.24172310872124,5.108086189125082
X_157,X,-1,0,5.23222311603408,4.021049779183528,4.939776882180694,5.1375088255342245,5.137372386870084,5.107996441612471,5.1695096245915355,5.187277985519718
X_157,X,0,1,16.564549085617937,3.702884981219261,4.811766056695597,5.012634194875145,4.947834943687999,5.113320304888989,4.973092034808662,4.884892880552695
X_157,X,1,1,16.819802040619493,4.092206246184514,4.711012620283333,4.9808980215021394,4.912973434830854,4.964425779345296,5.017725959459867,4.95501105144204
X_157,X,2,1,17.257840053322543,4.588500958794926,4.769288197535888,4.963286140051182,4.992152736203368,5.056037665196255,4.900592273262939,4.841783684105955
X_157,X,3,1,17.673437434908966,4.807566020020888,4.752842234838874,4.87916424354218,5.11545418742702,5.024637969466501,4.864983269790531,4.8288418024786575
X_157,X,4,1,18.0590686840541,5.206280533588848,4.841625832256692,4.727920177201684,5.066260303867695,4.946059243366825,4.898972799555306,5.080035052773632
X_157,X,5,1,17.341714701533444,4.4605318517605035,4.76565309599544,4.844196511286543,4.995360235072642,5.015136523809914,4.8757357953305345,4.748445235302911
X_157,X,6,1,16.159636818353835,3.9985472269244773,4.648767910095644,4.9090440744213275,4.9608854781636165,5.013635633396659,4.94838270445328,4.765986365463978
X_157,X,7,1,17.082991380564547,4.038917518775495,4.743442786369429,4.907796174736397,5.032065975511273,5.0677506946879145,4.9516918983158975,4.8652156314004795
X_157,X,8,1,17.07565558572151,4.221982329557158,4.697452732219447,4.9336123443132855,5.03035988250606,5.09761059756376,4.919097817400445,4.878815838483547
X_157,X,9,1,16.74799159568739,4.1857490110224305,4.725515517984704,4.882532955162731,5.008542142567613,5.052583485441722,4.8308252938648515,4.913508700482604
X_157,X,10,1,16.63108730110151,4.413994548772057,4.6697894442374315,4.842216215968614,5.0078321084411455,5.02722790370612,4.910328300443458,4.834840813576951
X_157,X,11,1,17.735613160157012,4.43600674395123,4.663432430218876,4.9638562108078075,4.915999007385605,5.01488089812229,4.929104259929954,4.907171753336099
X_157,X,12,1,18.137745900812977,4.507485335451585,4.841092082848787,4.9666043011873775,5.057333513759148,5.004150337103768,4.920260733369727,4.855734810409851
X_158,X,-3,0,5.306782815552692,4.256524884478827,4.790723514418477,4.444212703741799,4.898788246851646,5.469730923652539,5.0322403968859755,5.371941169781524
X_158,X,-2,0,5.374420031358259,4.096421385135861,4.774360073793934,4.447683249203216,4.917462727753566,5.4138641272067325,5.089998258620142,5.310410334003401
X_158,X,-1,0,5.446046598342533,4.413876911727652,4.698906653314167,4.628648206006712,4.90453103784826,5.416301708088443,4.970788845947214,5.323909949010505
X_158,X,0,1,16.62475482433211,3.894458602347469,4.734778576189004,4.344035573007289,4.600741784538921,5.319054176980929,4.859066545899262,5.061016705605934
X_158,X,1,1,17.32594225820222,4.513043137138627,4.5801751363027146,4.350057471678007,4.718161746442152,5.212976997973998,4.82456987654168,5.07420815270928
X_158,X,2,1,17.481364259785973,4.926019638891208,4.657870640842861,4.283835194080212,4.7253605736015984,5.2506175854995965,4.736211275795645,5.115350123483442
X_158,X,3,1,17.74884746787873,5.139673689695213,4.645167069003829,4.315918139271842,4.759784973066202,5.225840132403048,4.803494113160385,5.0590686535503036
X_158,X,4,1,18.16072062626713,5.265964658019721,4.613751325144211,4.30068724891652,4.770612928821214,5.38664218132441,4.6777178842173495,5.265186008902796
X_158,X,5,1,17.57569141236918,4.885921861900752,4.555227153312483,4.27005493048977,4.71856176607116,5.246672544234756,4.682231155959662,4.914787315147213
X_158,X,6,1,16.284150760763204,4.266402103555665,4.615554595638809,4.29244462158676,4.613801694425491,5.239172946935882,4.8000155911404425,5.032151857729596
X_158,X,7,1,17.117951484737794,4.373913425878287,4.609899225558884,4.209803879867785,4.619508570082898,5.270625831189031,4.803242935090497,5.2318196807888055
X_158,X,8,1,17.19025412106824,4.686406386413304,4.6505193269684515,4.272652695915441,4.704277808756485,5.265199641390703,4.83304505320575,5.092684020830945
X_158,X,9,1,16.89275427844067,4.446276579725418,4.68233068645605,4.3691603321477475,4.695023103388875,5.3240723258518505,4.82697016314725,5.165812595462367
X_158,X,10,1,16.81949566476107,4.552502983675456,4.614040320563272,4.224677949773112,4.708618338723328,5.333801643575783,4.782305973538018,5.109697215495236
X_158,X,11,1,17.89618629122641,4.920694650455897,4.546413619287248,4.40240960530429,4.642359336927501,5.284831039193744,4.7814690556384685,5.037160192594432
X_158,X,12,1,18.427478633508944,4.939505101273481,4.666281970545478,4.320523322963683,4.8974179355117045,5.346215143418641,4.884419154878511,5.084639062534904
X_159,X,-3,0,5.210076086800598,4.373476161445947,4.830300484778266,4.847871484060717,5.25974068651363,4.694743100254728,4.716180940913587,5.191614700113719
X_159,X,-2,0,5.632364298342242,3.880651481363024,4.84364259800227,4.907343793863187,5.411062049841549,4.7607641979478865,4.926939775996399,5.092328515829099
X_159,X,-1,0,5.723471107926255,4.334131253986654,4.783401498871073,4.952287817208181,5.323502724057466,4.702243598534741,4.541109567068031,5.060574580762018
X_159,X,0,1,16.78735608723671,4.00241439970282,4.731646569205184,4.762445066722092,5.095076331967579,4.603977002880357,4.545493901936004,4.819643015646234
X_159,X,1,1,17.168465086493935,4.304534182678651,4.731889707374445,4.784832503485988,5.18069295181257,4.562181990126514,4.4947094611737,4.896818374346037
X_159,X,2,1,17.50053512246926,4.744564122942791,4.748534828420426,4.724991637666298,5.224815979973733,4.513139120675551,4.536233007482635,4.945732961933966
X_159,X,3,1,17.628216677676228,5.049492714602732,4.666331983063782,4.630061844439669,5.197842259209579,4.624150288176092,4.47030255496473,4.88880619518516
X_159,X,4,1,18.24986345418193,5.105268307892292,4.751556029121541,4.714839009927245,5.349603795432162,4.522459372980536,4.457080456031046,4.913430153104136
X_159,X,5,1,17.79484577280965,4.778473145478705,4.654853821129475,4.7450594009771905,5.116769712931898,4.567839503854815,4.399836886374159,4.82907266681567
X_159,X,6,1,16.700689035650772,4.369959924781753,4.73535554441309,4.683790285025633,5.0837878599674,4.4880072798586435,4.536346155543686,4.799756980063538
X_159,X,7,1,17.51917440259387,4.308482030872405,4.6554531677773205,4.637411502628842,5.111116760555434,4.488156052325672,4.389372577691003,4.8972584857289165
X_159,X,8,1,17.28112737573188,4.532256950311894,4.714196416038148,4.711700779688055,5.231750916383513,4.567883908123825,4.508051486740886,4.979615649684288
X_159,X,9,1,17.217781622542272,4.288394702167617,4.705191224430638,4.801852074567044,5.179465937359914,4.636993433975467,4.478558630292964,4.9305907677883924
X_159,X,10,1,17.102578917542115,4.679636541805995,4.718425404222959,4.5829469083465915,5.20414920322841,4.628139215946209,4.480748416949808,4.826300999293087
X_159,X,11,1,17.920430611682274,4.66146256263167,4.667201351762922,4.6801059513405505,5.198929964506044,4.619203592023835,4.449749265506703,4.802226263904095
X_159,X,12,1,18.33764825331019,4.899282587639464,4.7951222689545805,4.734188541384141,5.188582737028925,4.604533271943038,4.5857597685942,4.86185307110006
X_160,X,-3,0,4.60992546903963,4.45663026335044,5.1437343715130375,5.046235681063084,4.5331753776601555,4.577225085305122,4.845355629553615,5.278725936264431
X_160,X,-2,0,4.746542428610913,4.220296824224666,5.085067161625377,5.008207597889207,4.6428344268630095,4.553676940152925,4.840059182542584,5.187704059241837
X_160,X,-1,0,5.033092231923696,4.444395161432482,5.038262629287071,5.104158363877343,4.609577690697117,4.602375841884262,4.752787367318034,5.320801070922864
X_160,X,0,1,16.1340779199451,4.051655335712339,4.919580793915605,4.811890172094998,4.369551906445588,4.446751673109454,4.59697911960579,4.954712883070043
X_160,X,1,1,16.615610085019746,4.6587960785816485,4.896680300622218,4.9850658788855045,4.393194469788423,4.3989662402542455,4.588495547600911,5.082575382629404
X_160,X,2,1,16.692274391598104,5.155896114668729,4.911549342853252,4.855090323969745,4.451841253313595,4.465294047981882,4.549875407999914,5.021376255665912
X_160,X,3,1,17.122178596562417,5.411618020554252,4.882709582940745,4.924063273304237,4.481810698427393,4.4197920226015235,4.533721451696855,5.006276781074203
X_160,X,4,1,17.794586050961055,5.71150645210892,4.928822238789677,4.7571138395184684,4.419415365868589,4.508584241711829,4.612790664726413,5.180821877423966
X_160,X,5,1,16.80525167678561,4.897795540873107,4.91743326471571,4.802695424342195,4.373095556682188,4.434432546902038,4.5017005077316705,4.938455346757044
X_160,X,6,1,15.917063186758725,4.4749809271648235,4.8757637454313905,4.795890848504981,4.409854240717272,4.429033721844854,4.499760658076377,4.926402534904396
X_160,X,7,1,16.78842266576791,4.5448937773195865,4.932973231801847,4.830087159298528,4.368294702989698,4.424452167511827,4.515922179027178,5.068755862900771
X_160,X,8,1,16.553837596771064,4.9479806406768265,4.88980988208218,4.801084537281553,4.459727161414664,4.537478638624724,4.487426498415613,5.029232079048858
X_160,X,9,1,16.492427210401193,4.904837889974087,5.00094211385789,4.84139069786635,4.31153379102511,4.480044940572099,4.5357162894478655,5.104732415157072
X_160,X,10,1,16.179570530399346,4.886312477229846,4.891515915113257,4.897417983388377,4.488327487805589,4.498858435430679,4.4820869777215036,4.950858967880533
X_160,X,11,1,17.362564211064917,5.1343256647184345,4.982061677729787,4.8839801642717635,4.428688964637278,4.443243337020082,4.557415326259882,5.012895335160788
X_160,X,12,1,17.91634569393648,5.1562510982080445,4.966698327289682,4.891089259188435,4.415082103981891,4.412597323577493,4.497342927143461,4.948270174870629
X_161,X,-3,0,6.56532870481656,4.41379460897729,4.774570683914083,4.915001725892512,5.492402454176184,5.02437688203696,5.081413116788743,5.0733657309727365
X_161,X,-2,0,6.905453321500929,4.273176313678088,4.700967407829966,4.817667488111006,5.478248631640473,4.976190237197656,5.247180285375279,4.9775542863113325
X_161,X,-1,0,6.926476766446395,4.590608504561788,4.688596787161726,4.947038969438899,5.526146918454568,4.914908056146886,5.0450255114068545,4.990522506624564
X_161,X,0,1,18.189720681226405,4.225605104529686,4.62002782411289,4.8082778738143315,5.344004528648352,4.888077862590675,4.9050606117706,4.781192238813889
X_161,X,1,1,18.48801667211795,4.643875306000811,4.626903460394211,4.707789638039661,5.351913026663686,4.904316128355567,4.841441612576998,4.829274678335013
X_161,X,2,1,18.70552238325697,4.845715645173629,4.64669055015137,4.666509751462827,5.341052234049127,4.77339273242519,4.833254890513484,4.856825582812684
X_161,X,3,1,19.087663046520312,5.3273329219602505,4.5581203550185165,4.565977334784466,5.379919286396605,4.789971507588075,4.8255492879013415,4.729535154903219
X_161,X,4,1,19.57005841617931,5.489169275800924,4.607682689209932,4.552533633215967,5.418948029206806,4.924432791770183,4.803839391320707,4.90807755752418
X_161,X,5,1,18.82964516350785,4.893400046653641,4.537731679687786,4.589816075594197,5.331679282790736,4.81782203763766,4.86424379126412,4.647036135845112
X_161,X,6,1,17.75142959013168,4.583624653700344,4.5717857169644365,4.564798740547459,5.312222673925847,4.774186616691288,4.78703434187338,4.764553339004523
X_161,X,7,1,18.877239205090994,4.641072266712048,4.615650141779515,4.605884927517978,5.361494039082804,4.850747379121838,4.803270774335329,4.801609519686106
X_161,X,8,1,18.650205339448696,4.624942818751117,4.593497400193186,4.682816032407563,5.227498626439007,4.810209986081837,4.8637097142838766,4.879679873128863
X_161,X,9,1,18.251817668347478,4.611735620988115,4.655432368079773,4.651229014058503,5.375627710373044,4.833125707267117,4.792034224125834,4.944439584867831
X_161,X,10,1,18.224507466307983,4.705854945377263,4.557701895317206,4.67602550325766,5.262445502218021,4.899447850670167,4.768620732103608,4.761837100515221
X_161,X,11,1,19.317040174936704,4.714316425104749,4.5246080743539805,4.672113092144147,5.242457885002293,4.8525604780975975,4.772224022921887,4.770258646166477
X_161,X,12,1,19.649958790801932,4.989204046740266,4.564525052913448,4.792917935228348,5.271698655042986,4.8266284285654155,4.806188259564286,4.851974399457108
X_162,X,-3,0,5.542205594706786,4.588592078924482,5.134253372431055,5.035379731174494,5.372267762235983,5.129129246653613,5.032798701344785,5.088879448340509
X_162,X,-2,0,5.781209690611928,4.178213563805751,5.202998498729691,4.973818959199577,5.529061149624369,5.075106297389987,5.2310739683406755,4.851391230852295
X_162,X,-1,0,5.8136127390837435,4.48025928285561,5.1116455323512415,5.1446825138549075,5.402064877404811,5.097418837108722,4.973040774664822,5.033779417102045
X_162,X,0,1,17.194610042030522,4.308911229587837,5.023175272261672,4.7848192469823925,5.291402231624386,4.937964996691019,4.8169517598359555,4.6617036331760255
X_162,X,1,1,17.7070768570876,4.593824596017723,5.033800183634221,4.93198983566147,5.2844244985543565,4.966453366792435,4.937483669787266,4.774719011225236
X_162,X,2,1,17.739316230635406,5.169765106577757,5.056296865924911,4.854706566522169,5.297025194982836,4.803344406390796,4.796970961223995,4.7025520028161685
X_162,X,3,1,18.132096825074306,5.383168321218654,4.936233644576215,4.820639113698451,5.2787850582812474,5.021889091761222,4.9307811024271535,4.820422925571931
X_162,X,4,1,18.631976048567008,5.604610804576543,5.091121190003505,4.757043585083951,5.298733432835868,4.94415115668829,4.832014970188038,4.851412326750162
X_162,X,5,1,17.848097026621318,4.8473730866902605,5.034439608124573,4.755236758520445,5.21568582904425,4.955085089171615,4.834887322691628,4.638233240896871
X_162,X,6,1,16.79120068361664,4.654462651363312,4.9517395416660515,4.772979841991732,5.196611173064402,4.876849160174467,4.808312963082743,4.612846523084032
X_162,X,7,1,17.820502517327256,4.668249987107442,5.024976815053604,4.736724930577642,5.242227377886201,4.935595365936154,4.833510525197335,4.819612625658039
X_162,X,8,1,17.543255568501444,4.757102562855127,5.042097368676732,4.757859563265275,5.338508728402923,4.899191142397184,4.89780064014525,4.787103908710913
X_162,X,9,1,17.41129274014146,4.7982929106848395,5.008055784628357,4.781110879297566,5.25745511956216,4.917793775375094,4.731121062162434,4.915891479356143
X_162,X,10,1,17.174645084018753,4.794006811559838,5.073168467726079,4.756025521872692,5.294822506241261,4.902963205166974,4.684958399175871,4.651295558476982
X_162,X,11,1,18.218785282356475,5.0973883031993426,5.017711382194123,4.868102183188163,5.151792500650274,4.957731039810787,4.857055391667101,4.693546702924938
X_162,X,12,1,18.876876636442006,5.232308288435565,5.078114237233621,4.878737602044436,5.262120053748308,4.973672878283887,4.817618684688802,4.82688042335276
X_163,X,-3,0,3.6272842878816727,4.702474394038515,5.005670200252733,4.662814597994252,4.56603389724964,4.611710772772044,5.021372477948937,5.0139686390425435
X_163,X,-2,0,3.980779624302503,4.522750223652032,5.004171036383115,4.5087141481803,4.699994077582918,4.609916927130773,5.11676301936549,4.895926476726377
X_163,X,-1,0,4.094304877786258,4.69046057287263,4.991465229484962,4.742183407401847,4.691266451302674,4.6265846484052755,4.943710730043163,4.900193136136916
X_163,X,0,1,15.23898940853257,4.367330006846899,4.9525988716566784,4.537942653482486,4.408345766207162,4.495521487805144,4.8788042661094835,4.590777705959409
X_163,X,1,1,15.71750248718306,4.9032904992322335,4.942163934890127,4.552088954735556,4.469879093224476,4.4406126557109955,4.858390868152608,4.814021288239403
X_163,X,2,1,16.220593232350776,5.282188831795903,4.895855880976169,4.45574419263258,4.406496588065859,4.495566515270174,4.929625828023967,4.781622915464909
X_163,X,3,1,16.375734253402186,5.56810449514989,4.856376021572385,4.340547357376226,4.548564962791216,4.487751524304392,4.807022504686458,4.681919456329633
