user_id,sample,event_month,post,Discretionary Spending,Clothing,Entertainment,Restaurants,Travel,Cash Withdrawals
X_77,X,3,1,4.39620693097732,4.346422903371724,4.209982569513201,4.43273069582236,3.3005918601668776,4.9160318953102555
X_77,X,4,1,4.409126259271565,4.263758596480096,4.352620529556106,4.483458618509594,3.3192646805386348,5.1083725520164185
X_77,X,5,1,4.428327705685565,4.401610257184248,4.233741531891549,4.435254088346493,3.2743804618453876,4.879401350742266
X_77,X,6,1,4.352791424984689,4.3225638439035174,4.213256626827626,4.354153706085152,3.280529355455319,4.915675705589758
X_77,X,7,1,4.435215609399053,4.351007361378875,4.134160547498668,4.481474785621455,3.319077020260513,5.002327851154094
X_77,X,8,1,4.3443745471560185,4.359551258489097,4.262674973440785,4.4027843934551285,3.405398303658618,5.11958795078873
X_77,X,9,1,4.370952916474298,4.440460669336797,4.24750413962332,4.509493859603443,3.224056447043854,5.213230089362487
X_77,X,10,1,4.454458226020527,4.308220987582713,4.138384362963749,4.471416051466386,3.222788667987721,4.974533877274688
X_77,X,11,1,4.4002635997165935,4.345382104345296,4.263037165476659,4.44729336819142,3.4037761122058368,4.932734085580258
X_77,X,12,1,4.328909110412694,4.4713458764059535,4.253470244339151,4.367525625891478,3.462586913640125,5.06726157642194
X_78,X,-3,0,4.940368741441009,6.116324042800395,5.017699172552715,4.796756709788106,4.73628325760574,5.799539361681904
X_78,X,-2,0,4.979136166539383,6.056200812160386,5.145527228966755,4.882006538081035,4.782032284126063,5.693010779031493
X_78,X,-1,0,4.9933716986974,6.175607080397929,4.986264068798686,4.855923944895817,4.639046439389241,5.6827557880644655
X_78,X,0,1,4.852929611387362,5.904354143619062,4.862014479863622,4.804235987692024,4.496679338214243,5.426502609501441
X_78,X,1,1,4.880407475725756,5.941956189928951,4.921895276282352,4.728800432268605,4.535232305268458,5.56732687921287
X_78,X,2,1,4.95132396189039,5.944961710428455,4.880285387065065,4.790264831204247,4.471120498570766,5.496784978797759
X_78,X,3,1,4.892021588071919,5.963449456561568,4.924006101119697,4.684589534898045,4.476152025034578,5.554277790372256
X_78,X,4,1,4.933268768261923,5.858084943844824,4.950743524729264,4.814672636432045,4.4091289492546855,5.7200871709147165
X_78,X,5,1,4.8549727955928335,5.89111172520219,4.8599792360661525,4.656979438784183,4.375901447034151,5.465783905555407
X_78,X,6,1,4.812729633604971,5.79254896467421,4.981707042597931,4.678664426149541,4.305515087972609,5.410278267035851
X_78,X,7,1,4.758776468632296,5.752026042630883,4.688731630993972,4.662922569032127,4.387673681949195,5.521536466836194
X_78,X,8,1,4.788119872566272,5.863706169960247,4.874911550399658,4.804869696176254,4.555338615994542,5.637808484146886
X_78,X,9,1,4.843045246477337,5.97882959706466,4.828005600413684,4.649594116438641,4.440581617912808,5.751243109442428
X_78,X,10,1,4.849258990166894,5.8203983151411816,4.813561846500084,4.757068527180343,4.452429585623729,5.537994964066367
X_78,X,11,1,4.82791490186803,5.864225238882995,4.791001251785426,4.663965673004871,4.410750406443336,5.419670378733907
X_78,X,12,1,4.8581913996648645,5.905102768542434,4.888758437864577,4.713094277758837,4.508723163014776,5.494133402470816
X_79,X,-3,0,5.047434778894392,4.508751969408006,5.1108598989816025,5.13158508430801,4.250193239749701,5.479721927041078
X_79,X,-2,0,5.158882059584519,4.457971228338115,5.041721060952632,5.075556564072232,4.274858811236459,5.405548469269361
X_79,X,-1,0,5.097371576904821,4.6410460481798115,5.060592066628858,5.152012706130951,4.163608358925451,5.504754393733562
X_79,X,0,1,4.985060645200509,4.393116282537298,4.799701392328305,4.987058011390626,3.949242173248964,5.134490002888094
X_79,X,1,1,5.003524163849637,4.358188051886129,4.8601174305170405,5.007607169887113,4.033303430828914,5.223368344833648
X_79,X,2,1,4.9836012602134545,4.456069936544964,4.980314454443916,5.003429929831709,4.040253886270878,5.2261711408140386
X_79,X,3,1,4.80170234973922,4.250287462124527,4.908610591294715,4.88155664321994,3.990605780810488,5.09880505363905
X_79,X,4,1,4.9795902723708725,4.295174777990125,5.007978037886056,5.026040469526278,3.9403067532613316,5.251243619259183
X_79,X,5,1,4.8936630291856655,4.230787350584959,4.828196327053056,4.917313821522737,3.907768359414911,5.094795671868595
X_79,X,6,1,4.949892789015768,4.254763765034735,4.939651839588399,4.836289659712299,4.009411799235878,5.117148215761378
X_79,X,7,1,4.944832150107256,4.268499295490981,4.896590019682689,4.887976706622895,3.9993685411283635,5.211907461314385
X_79,X,8,1,4.9678561267546115,4.313487546062074,4.916698912850352,5.0869293084401175,3.97196261352477,5.271725077697812
X_79,X,9,1,4.926081338580132,4.334441852219636,4.831780717452562,5.0026168819335615,3.9769741487538424,5.281138783879131
X_79,X,10,1,4.899181553978707,4.2309826821376335,4.946864338469385,4.974041812245844,3.999860591214983,5.261078968283495
X_79,X,11,1,4.98469424339687,4.2962965008445675,4.886001922713978,4.898086439106602,4.003255436156402,5.081852237204233
X_79,X,12,1,5.037819338709961,4.334936350665211,4.931744224245632,4.903503149991985,4.090273951807034,5.149749815278428
X_80,X,-3,0,5.016438587662744,5.475046756863978,5.357719467036716,4.993305355656431,4.088763462157815,6.55959808198514
X_80,X,-2,0,4.962270783691679,5.3197048227015715,5.391841901160025,5.085044370870025,4.325939375987665,6.472821863204633
X_80,X,-1,0,4.9769972424017865,5.506281772179431,5.2233039648498085,5.01384296493194,4.065843045704436,6.453404389846388
X_80,X,0,1,4.851840506500748,5.222599907522104,5.2432500839588245,4.920595779443122,3.950051422749624,6.19373413520899
X_80,X,1,1,4.849348221395168,5.298411545042617,5.25183781372046,4.883541207104198,3.911319456101972,6.296316167828907
X_80,X,2,1,4.851329076800212,5.3627801875980605,5.375703105110499,4.862967442872226,3.6941017062236727,6.278246908336683
X_80,X,3,1,4.732126822199735,5.178838819528012,5.255457392366796,4.866652811400799,3.9465479741519105,6.118433496074009
X_80,X,4,1,4.7652596018595075,5.206070943329434,5.326526857636931,4.95106204598833,3.8165826696999763,6.297492002567008
X_80,X,5,1,4.7938138974596916,5.240906653233799,5.289653524579892,4.736613104452991,3.814898045798723,6.00977136297906
X_80,X,6,1,4.716533505281413,5.2372608478868035,5.252610884841231,4.831456639538893,3.9019857756331913,6.092419340192014
X_80,X,7,1,4.777513763332411,5.268199546455691,5.183051103403286,4.885741569394234,3.8762535606948068,6.1039923585263995
X_80,X,8,1,4.716914188959024,5.189963804622568,5.298184718699764,4.94839954657333,3.9616383418578427,6.227052976083505
X_80,X,9,1,4.8899392636552035,5.190668350610244,5.2660208760497635,4.898467349246143,3.867240792630912,6.383334891945101
X_80,X,10,1,4.77389011314079,5.121432752833966,5.236379430426585,4.868993627027203,4.004803629600773,6.210230658852319
X_80,X,11,1,4.788678610388156,5.206107437160209,5.111365235587825,4.787724009454657,3.9016815722345974,6.227771717610059
X_80,X,12,1,4.885230096268484,5.300367757201881,5.24922127283114,4.882425581562138,3.910002583772412,6.272323484818514
X_81,X,-3,0,4.867868892637819,4.99646662176332,3.818255926313763,4.965172627115714,5.391634874473816,4.446710300456168
X_81,X,-2,0,4.86921098910618,4.895733383898031,4.035082386741134,4.98135743871165,5.505027805885444,4.422919740755302
X_81,X,-1,0,4.899570932065747,5.105555319948015,3.922422607597884,4.765125498465031,5.3180380873347195,4.4633579726224974
X_81,X,0,1,4.832987772969711,4.755643273491243,3.6804093117149748,4.706970745734149,5.213823404606151,4.226673197781516
X_81,X,1,1,4.835651578899076,4.946351920936057,3.7962086419791645,4.843656543906253,5.306946003369722,4.235001874447839
X_81,X,2,1,4.786043543287115,4.828463946707737,3.83478079934576,4.748284344603008,5.152163614865469,4.193081513102271
X_81,X,3,1,4.776979852709043,4.7767356233097145,3.7008804074802857,4.897862880091784,5.1861838225126276,4.1528854616362985
X_81,X,4,1,4.750272191363068,4.841747512673491,3.804192321004064,4.78973382270454,5.201438246480593,4.354595500446229
X_81,X,5,1,4.786018558183465,4.788861406515806,3.670824189448122,4.727636662991155,5.0277312362541675,3.9799411572697494
X_81,X,6,1,4.865786449645994,4.7889025022627525,3.725378219922114,4.80542914909811,5.150238344652055,4.073968196352332
X_81,X,7,1,4.7782304417857375,4.6705849911104576,3.6813289713116566,4.8194524820960964,5.18574885168028,4.201762799702418
X_81,X,8,1,4.846973935626326,4.7562403606593735,3.6935752211942536,4.754639282290416,5.225681100722836,4.237575896239481
X_81,X,9,1,4.7897744808084655,4.756028368914206,3.8812674704979937,4.745771263956551,5.078744755491414,4.302757553156709
X_81,X,10,1,4.76658378163305,4.722634464363134,3.7612829386038658,4.866487811497564,5.062880777963273,4.118302816587869
X_81,X,11,1,4.806842972306498,4.815354250660998,3.811761265004085,4.800067775294311,5.195402639188157,4.081616923833595
X_81,X,12,1,4.777190416726509,4.777195929728781,3.794850468915354,4.79513244901791,5.172059590440362,4.134343638026206
X_82,X,-3,0,5.419472636832176,5.130043425430351,5.296802780916871,5.079425654289877,5.804000917212794,5.107729538916118
X_82,X,-2,0,5.390550234044846,5.049417885554229,5.344805184513797,5.242996442482379,5.948304783989796,5.033338908608787
X_82,X,-1,0,5.453405156123156,5.317974305629945,5.280493767091568,5.128550199337694,5.84472186554815,5.086538545278628
X_82,X,0,1,5.329311090185957,4.963161091572278,5.124118019054288,5.0856022547799125,5.69192270660605,4.750726167878844
X_82,X,1,1,5.286904737241587,5.100620988398825,5.190586402642227,5.089893423409141,5.637033219688176,4.866137175875073
X_82,X,2,1,5.340467031776173,5.054080721615225,5.185588224707461,5.052997133112,5.650833494600737,4.719778763272609
X_82,X,3,1,5.371377442296808,4.870533222742493,5.132967666767771,5.089414978268878,5.605891333768022,4.868342083913513
X_82,X,4,1,5.275881945795199,4.938869518361182,5.155411703095398,5.136217903995502,5.549976754314536,4.9726683145463335
X_82,X,5,1,5.301277535102493,4.940327979982225,5.118685933707757,5.0886466303164335,5.493301400594538,4.6545831546835394
X_82,X,6,1,5.339446785009303,4.9242059828341445,5.155847214705683,4.966170994360074,5.464243421033259,4.711371327820869
X_82,X,7,1,5.27045614626246,4.891891757483014,5.052480047292866,5.088511702595454,5.558807854183304,4.82554525685088
X_82,X,8,1,5.336655504647758,4.965578932107639,5.133115852483637,5.136990889549147,5.573432610613139,4.967992428244879
X_82,X,9,1,5.3069469075572835,4.910253720592095,5.153725975855974,5.058901830906257,5.606482094029873,5.0485018107143045
X_82,X,10,1,5.279445172147818,4.942449794148229,5.036547028571154,5.114156116500699,5.488929677314445,4.76677980099046
X_82,X,11,1,5.263709452233719,5.032438738789766,5.144687525880048,5.042630115761556,5.549994032037644,4.857497683717378
X_82,X,12,1,5.301253270337979,4.917729562490657,5.1772417585042385,5.016222121346555,5.682645806979389,4.788964647078514
X_83,X,-3,0,5.268937484375076,5.671024988478629,4.419477596467429,4.698169998268268,4.969790757816349,5.691198788468765
X_83,X,-2,0,5.432573117399928,5.553364711760609,4.399482932490128,4.7554073827616925,5.187798870389307,5.6025333704705345
X_83,X,-1,0,5.411041827046036,5.81860901433118,4.406425333910801,4.677799750202899,4.940721525773371,5.682601328396181
X_83,X,0,1,5.285189682932019,5.502197071820692,4.2099126429668345,4.589267780153139,4.712788315550118,5.455841650362568
X_83,X,1,1,5.21862955764258,5.641200683221129,4.166576812279231,4.660239969670849,4.877436908939313,5.496193605058324
X_83,X,2,1,5.286614050877547,5.507592109673088,4.196950080811574,4.571749812433457,4.784574662055231,5.446866835400595
X_83,X,3,1,5.101839687321775,5.5104271448907385,4.275723573526567,4.646262582178134,4.774055940709385,5.49275692549475
X_83,X,4,1,5.170241560981621,5.462336720377599,4.249201917404842,4.711453115678966,4.670450727830603,5.67521803389464
X_83,X,5,1,5.180176272222955,5.500850123813946,4.190822340145104,4.516231662995395,4.584926444291203,5.296009451587548
X_83,X,6,1,5.155661177611303,5.461344132217524,4.276089533353802,4.514743561563955,4.6580664254581094,5.316639920217035
X_83,X,7,1,5.195859801167304,5.489909899042546,4.258887081087453,4.612528071961159,4.754091629534847,5.553656848502639
X_83,X,8,1,5.208460693342938,5.513056657077287,4.229531374597038,4.568929266011059,4.727972018646489,5.548317707590439
X_83,X,9,1,5.184895888897164,5.597064466018849,4.2596344260691925,4.68597360675508,4.700410601592652,5.57319186522891
X_83,X,10,1,5.115406238410926,5.4136337726322505,4.261919637257826,4.617409443573504,4.729311394666329,5.457838356934423
X_83,X,11,1,5.164233933690212,5.628165016465427,4.200875389253986,4.625181483039062,4.722104003344234,5.46425563348635
X_83,X,12,1,5.248257403229683,5.561174771804858,4.147846421554808,4.597944057596602,4.843687466059467,5.485149701168559
X_84,X,-3,0,5.215676099857318,4.159162737354931,4.6405911767590355,5.166331678750642,5.092402071838708,5.628883874672955
X_84,X,-2,0,5.251616798035263,4.027962780916232,4.578813811836677,5.277165791296157,5.321895634683668,5.535177126184858
X_84,X,-1,0,5.32612186413521,4.111799989005255,4.594792424227353,5.205210034910124,5.227932947100778,5.475513239106126
X_84,X,0,1,5.239712488898653,3.995664328099555,4.454972431575778,5.095775827414775,4.983378486784444,5.309739228029909
X_84,X,1,1,5.059493399910501,4.036142242103433,4.480563381377123,5.057572143150014,5.124490397177641,5.378285926804124
X_84,X,2,1,5.14358271484768,4.0157603720546735,4.438704967396544,5.163293411031821,4.8497437794686915,5.288895069564525
X_84,X,3,1,5.029967853955678,3.9479577012697655,4.530708377969545,5.0973380785408,5.004591771162059,5.258432238890323
X_84,X,4,1,5.038057817890414,3.9251971141380433,4.57445777028928,5.214903534333573,4.905690783552686,5.4919741505814965
X_84,X,5,1,5.098734101196386,3.9883952822809148,4.510870603496378,5.066239285536942,4.898215130560146,5.235379998996864
X_84,X,6,1,5.125264663777451,3.8546495129169314,4.403382530988499,5.01125217054163,5.020962329160857,5.284657748003103
X_84,X,7,1,5.037303064131094,3.8004836622262443,4.5035066571464455,5.0088970203378285,4.990656404575546,5.276529829299635
X_84,X,8,1,5.193771683840707,3.880350293064346,4.546940541172762,5.134921748278738,5.01780138110516,5.288817960998881
X_84,X,9,1,4.992773769954336,3.9278432360078748,4.512117767833302,5.059418924188834,4.910756967869628,5.4554070215577575
X_84,X,10,1,5.131062161637479,3.881984480001844,4.518782550721775,5.046968700789713,4.907394892539097,5.369727270355634
X_84,X,11,1,5.106335544111614,3.9651871587505902,4.565069793960857,4.985711707283281,5.025013156725551,5.350532704056856
X_84,X,12,1,5.106676541289696,4.031853072363983,4.460671489801926,5.051342195797352,5.044439959195828,5.337261723721981
X_85,X,-3,0,5.570842696095732,5.807098188823843,4.98745211442351,5.526570627096404,4.772641485332387,5.4561727277850105
X_85,X,-2,0,5.496104302221064,5.746374848629734,5.029854519036816,5.653164405230184,4.902790877637529,5.42005260273756
X_85,X,-1,0,5.6723287881890405,5.872168134842045,4.981803489644971,5.616892810326096,4.805366037725365,5.395067717962815
X_85,X,0,1,5.478740044210933,5.680100173494614,4.903557928817231,5.426802315866207,4.623656954055277,5.0420226315325305
X_85,X,1,1,5.530069501131927,5.6354273950037514,4.7541166810331195,5.518715227528722,4.706063134012581,5.234225549222172
X_85,X,2,1,5.4607081500672185,5.625271339608546,4.907018753863686,5.423095914085587,4.593255223071109,5.148411148368657
X_85,X,3,1,5.332074990838538,5.548395530498906,4.9016627755215305,5.525135985005931,4.661063103280835,5.1583694363768
X_85,X,4,1,5.476634445339552,5.494784776352341,4.850801226426047,5.536406089434728,4.582723371219521,5.317055048540228
X_85,X,5,1,5.443551492102304,5.55594312341323,4.944165284874623,5.4921452412329135,4.559504952073056,5.019385230883815
X_85,X,6,1,5.40790731485593,5.528274263783398,4.810918162901743,5.32278410038314,4.4903780985066915,5.0392015363471865
X_85,X,7,1,5.440825228042051,5.492850636112153,4.840182782027383,5.382686038236506,4.551280304795257,5.227050242843689
X_85,X,8,1,5.45702422243688,5.609056422609805,4.918839067885881,5.482115656691203,4.623881861385824,5.217424310747591
X_85,X,9,1,5.342738605978959,5.569294453281947,4.870329830091442,5.533835354676906,4.619801736744826,5.25227020676216
X_85,X,10,1,5.4076633944028405,5.598277077064677,4.781410863404525,5.511509979525955,4.5570143123093025,5.2041315066069895
X_85,X,11,1,5.489038874086741,5.54005136243639,4.716899062383656,5.4757513684897505,4.605630695906467,5.088287066596446
X_85,X,12,1,5.5112496504028465,5.644187262574191,4.838899590066881,5.5157973096240465,4.630092128528248,5.2194716050677625
X_86,X,-3,0,4.663838415770047,5.319889753151632,5.6801828646460795,4.369149046480488,4.887509867202856,5.512870529017159
X_86,X,-2,0,4.565780505935176,5.259727367270224,5.768384451001366,4.3363988011024475,4.992297103072893,5.43559686610091
X_86,X,-1,0,4.510241508429808,5.387269479554414,5.7100780266555775,4.3075602573691265,4.720402248890801,5.4303212476488385
X_86,X,0,1,4.5002717481651,5.223347321753531,5.599726291300606,4.270737924570873,4.587536935316348,5.163418380261261
X_86,X,1,1,4.52080791913249,5.24021953375094,5.596924899589947,4.100649091652062,4.574988182829602,5.31961925692848
X_86,X,2,1,4.520337098115016,5.186829901301168,5.594129095444024,4.197891445690861,4.60257568499183,5.3253846651537025
X_86,X,3,1,4.4516194709580414,5.111751416173409,5.583497979373053,4.2154168266160745,4.652561981015739,5.284477465887682
X_86,X,4,1,4.515017509300758,5.145600626238603,5.630174615467252,4.208902329340292,4.612512751373484,5.352793779559333
X_86,X,5,1,4.44190551934653,5.135256896407047,5.562736252719252,4.09909969418875,4.5191915380244385,5.120799504831796
X_86,X,6,1,4.451642372239416,5.125644421984691,5.582241692507285,4.130396146371265,4.541034315718029,5.123621212931772
X_86,X,7,1,4.546985435322593,5.07807022818529,5.4815829641262654,4.2073322302451945,4.584821231045044,5.256748221199662
X_86,X,8,1,4.517736764797975,5.071389620675408,5.549728593354416,4.237425308573927,4.603359852429515,5.384557956956155
X_86,X,9,1,4.579429513567408,5.090749626540687,5.49366015451472,4.121265246990137,4.580809004999026,5.35794546693647
X_86,X,10,1,4.496369213436849,5.085094416772349,5.476755576999217,4.12060806388988,4.56312907409108,5.257875138178776
X_86,X,11,1,4.4646852884651675,5.065607353914428,5.550485982468171,4.224947232635147,4.6222315340847215,5.188730001914526
X_86,X,12,1,4.508203796662054,5.110158829124359,5.639814455021862,4.1954444720904265,4.5599245664861145,5.2460699784205955
X_87,X,-3,0,5.123828486266864,4.814913320978719,4.9111096250584305,4.378452424146367,5.370169742797004,4.697213797417857
X_87,X,-2,0,5.268588663231133,4.747056276216358,4.878637828891698,4.414627714720389,5.398157023936701,4.602308758093789
X_87,X,-1,0,5.194859193627587,4.859681498076026,4.795892386736145,4.500081623860222,5.259787638624357,4.640990010074439
X_87,X,0,1,5.098775021602444,4.71464330454598,4.676223571957247,4.298507343532952,5.034439477747649,4.33377884286131
X_87,X,1,1,5.100459078206791,4.6751956316607295,4.758757456070276,4.200913506049864,5.101509306756535,4.459989706668081
X_87,X,2,1,5.0776685713395535,4.612459766455616,4.720900855216593,4.271900706999475,5.045627743950116,4.417443523000025
X_87,X,3,1,5.149799737743986,4.5880903510547535,4.656293140744742,4.329095075627897,5.167436222337204,4.395403818142988
X_87,X,4,1,5.067263321349432,4.577281571350479,4.706125965069332,4.349941671174512,4.955705973405906,4.510758960649021
X_87,X,5,1,5.07143386380242,4.629817423768987,4.663735055423025,4.246637001638877,4.994388021289146,4.206432448604225
X_87,X,6,1,5.132994608293567,4.581037906920083,4.642625688886619,4.319845224286654,5.047092001876684,4.288102372320466
X_87,X,7,1,5.172410981452207,4.645566969981569,4.654784668164218,4.265168770798103,4.9938703526406805,4.3684057624520305
X_87,X,8,1,5.1116976274291215,4.622717541193322,4.7286901632117635,4.335790318917767,5.0951526263558256,4.395228268658973
X_87,X,9,1,5.064727399830061,4.6061558085390555,4.707940109683752,4.35033761099997,4.985123544198181,4.477894647581897
X_87,X,10,1,5.159301230027818,4.568482315787408,4.725072921772054,4.280821794329969,5.016109656407064,4.344341772799954
X_87,X,11,1,5.145004028753533,4.576223369141918,4.653886538860486,4.252627530311079,5.089955255941137,4.410413031128122
X_87,X,12,1,5.112099521773837,4.757450277605282,4.6991009479469295,4.334231217053596,5.144143849875746,4.32009247100882
X_88,X,-3,0,5.148583573903127,5.015703198443493,5.30152472258529,4.9816973687447215,4.812460155702359,5.653840114819067
X_88,X,-2,0,5.249745477681706,4.872134762689142,5.412846012145719,4.972956234763086,4.968644401841092,5.493882617780568
X_88,X,-1,0,5.162553703412319,5.059463584910576,5.3611531835027195,4.977786564595351,4.762127528211947,5.674606379580835
X_88,X,0,1,5.111789726426578,4.878052717354426,5.157726792444278,4.691239321235257,4.638605765542746,5.276761912635581
X_88,X,1,1,5.0333893299800065,4.903382294040599,5.188049838631249,4.835768749103217,4.653464583204811,5.369630994397981
X_88,X,2,1,4.917477268297274,4.801822520317884,5.1720959735199425,4.709516918814251,4.531345524686564,5.36781013070779
X_88,X,3,1,4.973795044382672,4.7876759734192245,5.2022238509159,4.868767568141982,4.594596684366864,5.428600235984297
X_88,X,4,1,5.045884555782346,4.759115538439834,5.190966553674223,4.871948224477874,4.601138125086396,5.500575042135538
X_88,X,5,1,5.042918417180251,4.75240428928705,5.15725121436939,4.679375368314619,4.554909302063349,5.284312654013893
X_88,X,6,1,5.025170783985563,4.791729144453354,5.181493435541053,4.707990165946308,4.597211342044018,5.319330568955526
X_88,X,7,1,5.043684598834252,4.6030991824506735,5.097715982049033,4.674142252373674,4.670290934542108,5.3815048153812794
X_88,X,8,1,5.033852571141929,4.799221948835567,5.1839085367099935,4.751932480064385,4.642831619042766,5.4477889427201065
X_88,X,9,1,4.946292974195607,4.739868270572044,5.1636152807366775,4.792616659208753,4.532265315985268,5.5621305705338
X_88,X,10,1,5.0284144656813385,4.7262597360669325,5.172824378754492,4.748960393088162,4.589194685825769,5.3461935590805165
X_88,X,11,1,4.988690341593551,4.823054456901675,5.197375989777591,4.774605674457637,4.672525765426156,5.318515761053311
X_88,X,12,1,4.973638632167488,4.898888958338896,5.285518041307738,4.845504544471829,4.649587590220147,5.316815574444984
X_89,X,-3,0,4.535938499305427,4.1379289506013555,5.048087263630957,5.9124436994161,4.922613117129854,5.122284736973176
X_89,X,-2,0,4.522020553409732,4.060757469067032,4.90848292994161,5.9069009117173765,5.119991053427732,5.058937030362316
X_89,X,-1,0,4.414015413403808,4.176657403632106,4.941672155215935,5.787845427315975,4.862114037456798,5.152259607927138
X_89,X,0,1,4.423817616961345,4.0770408502178554,4.716779529626114,5.685679400606892,4.767117768836884,4.8235653672247825
X_89,X,1,1,4.433777670219597,4.059160551488179,4.898716146000255,5.719839869127384,4.772277056443311,4.884985702834914
X_89,X,2,1,4.357873011684416,4.023680936384949,4.89695959932463,5.709300826506765,4.695010095467147,4.940028201650554
X_89,X,3,1,4.187559718276223,3.867021991117632,4.860392401978396,5.703544396853884,4.7594443666200865,4.854381826295734
X_89,X,4,1,4.38570593582041,3.867413575143316,4.874834995098962,5.7825597054516065,4.73019621426044,5.101839164906572
X_89,X,5,1,4.3693635732653355,3.9618292705353344,4.690152067586285,5.626268408984306,4.629514580363548,4.783677427787955
X_89,X,6,1,4.306608594885735,3.947950717180417,4.776229604946808,5.613980573285489,4.681613382520541,4.751603631561495
X_89,X,7,1,4.315706788685584,3.7928944209034694,4.733912980428583,5.638840571733791,4.663369634596424,4.872005103303639
X_89,X,8,1,4.390090248729742,3.949743441425092,4.846081450317451,5.751617075332745,4.714415874573596,4.908018635888419
X_89,X,9,1,4.362799762928559,3.9868220716880702,4.876202906146553,5.772397631288232,4.662095033738519,4.966061136167775
X_89,X,10,1,4.380709541336105,3.9615336050959242,4.833259164230217,5.69964508739966,4.586467551442452,4.781214631361857
X_89,X,11,1,4.360790326806187,3.9952449951641924,4.701376722123258,5.65506745958569,4.740729901912467,4.75360011729878
X_89,X,12,1,4.422408511180438,3.9892571587649837,4.87919134642381,5.656166356752432,4.69783740991967,4.818254600682051
X_90,X,-3,0,4.86696461850121,4.825344947414783,4.88753912432886,5.257497223862239,4.867432056739102,4.87652903659902
X_90,X,-2,0,5.0033293631578415,4.743086397529909,4.861577638186886,5.130495127087891,5.1212801516360145,4.937649322554336
X_90,X,-1,0,4.838053100526033,4.862848895151434,4.9652088919526385,5.153179446949202,4.8398797034004675,4.9028058366425284
X_90,X,0,1,4.816381089772932,4.570521259402857,4.764626654750181,4.9748357295257115,4.726773887707237,4.661272777661879
X_90,X,1,1,4.769864623516281,4.639546626484505,4.812658248633023,5.0836271608494465,4.673546029757856,4.777056253192055
X_90,X,2,1,4.9027527246340545,4.639212681265045,4.71699127781976,5.016310139664506,4.698729652299569,4.6775140615666215
X_90,X,3,1,4.829373797373083,4.509271342608793,4.697286112760132,5.076026130412218,4.689833094411455,4.63559137228911
X_90,X,4,1,4.75402310250262,4.556737338854169,4.7893615338134055,5.129656523935682,4.657855621757848,4.810313599111971
X_90,X,5,1,4.901275970300856,4.530136681441832,4.738818750155823,4.9334252165983274,4.582492221101759,4.48631094639283
X_90,X,6,1,4.861523065233936,4.55248953493449,4.721324126983795,4.931645925451623,4.639425640305156,4.548770537858541
X_90,X,7,1,4.841598689204051,4.476205489847678,4.758489007473697,4.943203552356891,4.634084323478971,4.750803828522301
X_90,X,8,1,4.820669001063237,4.520016113394039,4.752952867340326,5.063212962727368,4.672616802320884,4.692150262484061
X_90,X,9,1,4.970844618742636,4.593182451605053,4.6557209211968,5.151668062788372,4.704963860357328,4.748620481473007
X_90,X,10,1,4.7857699840270325,4.589433686422171,4.7196533728389705,4.970683683915841,4.7237723133320335,4.625244279913198
X_90,X,11,1,4.907204525285461,4.689681794512546,4.651948811989302,5.068642068056253,4.661838187608616,4.533608773683799
X_90,X,12,1,4.831196030160233,4.675641921703073,4.738862456813627,5.03163015779184,4.791588617348231,4.6622685020385015
X_91,X,-3,0,4.579356900836567,5.395600190887142,5.065218104260798,3.766022588710023,5.135828488327356,5.2162688730279925
X_91,X,-2,0,4.6960038291345185,5.221272344210286,5.080847676877734,3.743696827124401,5.350676368175804,5.042762540215365
X_91,X,-1,0,4.609413213292073,5.473357159107121,5.115555144149813,3.6607768279870747,5.213934840143654,5.192782724570734
X_91,X,0,1,4.539858912974839,5.219657274266454,4.92984724918738,3.690817069175298,5.110352131265897,4.798262330689808
X_91,X,1,1,4.522257114147262,5.22670430693329,4.952354130875693,3.5523710647498765,4.989936986409955,4.8960511059596294
X_91,X,2,1,4.445158122882226,5.116105842644756,4.946392364111473,3.5888920814178085,4.989014202807664,4.835176860743484
X_91,X,3,1,4.336074936970258,5.14911087537019,4.938965877623618,3.6929240887804746,5.025439942986476,4.926252461368371
X_91,X,4,1,4.538885460378569,5.085529621243334,4.970113448206309,3.712782728548919,4.979652135082208,5.036547838366985
X_91,X,5,1,4.5379237427053205,5.1304029463416665,4.920476465354912,3.5902587318106916,4.8774467621408,4.77979362333237
X_91,X,6,1,4.518188853227448,5.123263577602472,4.930390954797069,3.5511092352106948,4.9707198083060415,4.85340268528251
X_91,X,7,1,4.4788127859020115,5.054421918742564,4.9150768631826285,3.623194586326392,4.923816707509375,4.904325880917235
X_91,X,8,1,4.360285650042405,5.155141847324723,4.981854936205257,3.6965749055583013,4.994424114277246,4.991366695609252
X_91,X,9,1,4.529548536634582,5.221703644248226,4.957379148515795,3.6561635808054564,5.029722014122446,4.940874253094942
X_91,X,10,1,4.442197057223672,5.167793684610501,4.987597810561361,3.6576607881514733,4.858884836619193,4.873418842205992
X_91,X,11,1,4.4288550745450275,5.187567106974524,4.8683704492373785,3.537911429520248,4.890933193001542,4.917004588106885
X_91,X,12,1,4.458362318785372,5.20887245101879,4.968725877653414,3.5658259026209533,4.971223211313315,4.8356485975581895
X_92,X,-3,0,4.632432835461645,5.259017160292927,4.5912408866836385,5.881682245089598,5.522074244934039,5.439270926860021
X_92,X,-2,0,4.690261184535452,5.0795468595846724,4.595491482268397,5.945240463654915,5.6793373471411375,5.28451221859171
